300885,100,0.3
589138,100,0.39
623183,50,0.2
450347,100,0.49
686167,10,0.05
669738,50,0.2
624894,400,1.72
222232,100,0.49
271716,100,0.2
493406,100,0.2
153131,50,0.3
606069,100,0.49
254713,50,0.2
557690,100,0.49
454161,100,0.39
413407,100,0.35
300185,100,0.39
537450,50,0.59
593063,50,0.3
318266,100,0.3
378542,50,0.2
227009,50,0.39
156901,100,0.3
342293,100,0.2
253426,100,0.49
452571,400,1.72
245048,50,0.39
662948,10,0.05
249196,100,0.49
371098,100,0.64
374381,50,0.39
598998,100,0.3
338012,100,0.1
91936,100,0.49
273992,50,0.3
441926,50,0.2
461419,50,0.39
256545,100,0.49
596853,50,0.2
376567,100,0.3
243210,100,0.39
300754,100,0.39
128559,100,0.59
316693,50,0.2
176790,50,0.39
226178,100,0.25
554923,50,0.2
445414,100,0.2
475874,50,0.2
99672,100,0.2
611328,100,0.3
536016,50,0.2
292049,50,0.2
579683,50,0.2
497303,100,0.49
587624,100,0.3
157068,100,0.49
464441,100,0.49
419340,100,0.2
663502,50,0.2
509064,50,0.2
418951,50,0.2
307215,100,0.1
674358,100,0.3
120613,100,0.49
618013,100,0.2
124585,50,0.39
406994,50,0.2
672496,100,0.35
536854,50,0.39
351020,50,0.2
552984,100,0.49
98597,100,0.39
416882,100,0.2
144703,50,0.39
404885,100,0.59
440595,100,0.3
522617,50,0.2
574906,100,0.3
272174,100,0.39
256623,50,0.2
626762,50,0.2
530364,100,0.2
201909,100,0.3
148066,50,0.2
200939,100,0.49
232159,100,0.39
366116,100,0.3
452048,5,0.03
433735,100,0.1
333971,50,0.2
469948,100,0.39
132550,50,0.2
601444,400,1.72
357541,100,0.3
148970,100,0.49
304931,100,0.3
224306,100,0.59
570056,100,0.2
355022,5,0.03
205165,50,0.39
185905,100,0.2
560028,100,0.49
648877,100,0.49
227209,50,0.2
559892,100,0.59
592251,50,0.2
437494,100,0.49
365720,50,0.39
170582,100,0.3
324961,100,0.3
646909,100,0.49
159346,50,0.2
223318,100,0.49
632511,100,0.35
444518,100,0.2
217459,50,0.39
562204,50,0.59
301682,100,0.3
121321,100,0.3
99854,100,0.2
446426,50,0.3
240918,50,0.2
397706,50,0.2
687390,100,0.49
593909,50,0.2
106517,50,0.49
230056,100,0.49
98391,100,0.2
148229,100,0.3
194923,100,0.39
110295,50,0.2
373588,50,0.2
416535,100,0.2
480960,50,0.39
221087,50,0.2
458639,50,0.2
102024,100,0.39
236398,50,0.3
582832,100,0.39
611395,10,0.05
462842,100,0.39
409515,50,0.2
377423,50,0.2
512887,10,0.05
245420,100,0.1
620131,100,0.39
97215,50,0.59
216528,50,0.2
178787,100,0.39
441076,100,0.59
103508,100,0.2
579079,100,0.49
561076,75,0.1
416521,100,0.2
468766,100,0.49
365587,100,0.49
624220,30,0.05
282630,100,0.59
628061,100,0.39
650757,100,0.1
540242,10,0.05
412369,100,0.59
357701,50,0.3
397221,50,0.2
263216,100,0.39
248285,100,0.39
609544,100,0.3
179369,50,0.15
354824,100,0.39
157408,100,0.3
325492,100,0.3
494768,100,0.59
130667,10,0.05
141258,100,0.3
189639,50,0.3
580817,100,0.39
450419,10,0.05
205282,100,0.3
273122,50,0.39
663376,100,0.1
281006,50,0.39
637692,100,0.39
668652,100,0.3
277947,100,0.3
437219,100,0.3
92866,50,0.39
396912,100,0.39
624002,50,0.39
232636,100,0.3
620357,100,0.3
274738,100,0.1
286986,50,0.39
664214,100,0.3
668435,50,0.2
530726,100,0.39
300410,100,0.59
552803,50,0.49
236755,50,0.2
616030,100,0.39
667295,100,0.59
630554,50,0.2
362644,50,0.39
461180,50,0.39
447161,100,0.2
537191,100,0.49
574029,100,0.39
535299,400,1.72
418366,100,0.2
434130,100,0.3
198435,50,0.2
218864,100,0.49
372088,100,0.3
409574,100,0.3
229120,100,0.49
543929,100,0.59
689226,5,0.03
659749,100,0.3
453149,50,0.2
97894,100,0.2
634255,30,0.05
359310,100,0.3
556271,100,0.39
343825,100,0.49
319434,100,0.35
356457,30,0.05
603643,100,0.3
537591,50,0.2
431975,100,0.49
221217,100,0.59
576065,50,0.2
342631,10,0.05
330343,100,0.2
667077,100,0.59
362765,100,0.49
616065,100,0.2
108991,100,0.1
558403,100,0.3
344256,100,0.3
99449,100,0.1
273910,50,0.2
191492,50,0.3
224249,10,0.05
601622,400,1.72
353972,100,0.3
197156,100,0.3
127477,50,0.16
286579,50,0.3
183049,5,0.03
449138,100,0.3
622983,50,0.39
433767,50,0.2
682778,30,0.05
482415,50,0.2
583417,100,0.3
452726,50,0.2
266839,50,0.49
639842,100,0.39
208509,100,0.2
131227,75,0.1
278392,50,0.2
160208,100,0.3
156601,50,0.39
684930,100,0.2
106277,50,0.2
157821,100,0.49
277625,100,0.3
525101,50,0.59
426771,50,0.2
563135,100,0.39
365152,100,0.49
202536,30,0.05
357954,50,0.49
185997,50,0.39
527692,100,0.3
96579,50,0.2
129649,30,0.05
255594,100,0.39
530126,100,0.2
456826,200,1.72
659670,100,0.3
183084,50,0.2
446462,100,0.59
328090,100,0.49
657645,100,0.3
359333,100,0.2
550809,100,0.49
337339,50,0.2
616685,100,0.49
653868,100,0.39
578168,100,0.3
533941,100,0.2
136927,100,0.49
584881,100,0.49
673808,100,0.59
656661,100,0.49
591043,100,0.3
226937,50,0.2
309079,100,0.39
363610,100,0.3
202920,50,0.2
553091,100,0.2
139254,100,0.49
642830,100,0.3
307590,100,0.39
224987,100,0.49
435742,50,0.2
520502,10,0.05
365571,50,0.39
162774,100,0.3
371816,100,0.49
504215,50,0.2
544456,50,0.3
597576,100,0.3
551985,100,0.3
681716,50,0.3
623505,100,0.3
615215,50,0.39
134332,50,0.39
295985,50,0.2
398736,10,0.05
295566,50,0.2
416222,100,0.39
411767,50,0.59
127562,75,0.1
134169,10,0.05
248324,100,0.3
531019,100,0.3
396285,100,0.49
209492,100,0.59
689507,100,0.2
172782,50,0.39
443389,100,0.2
629907,50,0.2
532886,5,0.03
617420,50,0.2
658575,100,0.2
338588,100,0.39
531752,50,0.2
180897,50,0.3
582697,10,0.05
537827,50,0.39
668797,5,0.03
290932,50,0.2
601162,400,1.72
117417,50,0.2
466984,50,0.39
372235,100,0.25
122851,10,0.05
665847,100,0.2
517233,50,0.2
280034,50,0.2
446490,100,0.39
631120,100,0.3
131680,100,0.1
581708,100,0.59
319731,100,0.39
117662,50,0.2
303006,50,0.2
648540,50,0.39
627408,30,0.05
441151,100,0.39
403634,100,0.49
184896,100,0.2
418288,100,0.2
539351,100,0.3
468657,50,0.2
154500,100,0.59
439572,50,0.2
401840,100,0.49
216266,50,0.59
447975,50,0.59
270883,100,0.2
343598,10,0.05
371947,100,0.3
451101,50,0.2
379562,50,0.59
492184,75,0.1
548425,100,0.49
638546,100,0.39
250319,50,0.2
432714,50,0.39
397613,100,0.1
627475,100,0.3
183922,50,0.2
288160,50,0.2
409268,100,0.3
299237,100,0.3
639463,100,0.49
596976,100,0.59
559793,100,0.3
610960,50,0.3
256188,100,0.39
236132,100,0.3
146029,50,0.15
368056,50,0.2
248130,100,0.3
510928,50,0.39
609313,50,0.2
495121,50,0.3
630874,50,0.3
571924,50,0.2
358317,100,0.2
499501,100,0.39
91887,100,0.59
122353,100,0.49
315326,50,0.39
417332,100,0.2
190094,50,0.39
330566,400,1.72
195470,50,0.39
234477,50,0.2
671509,100,0.39
449304,50,0.2
198252,50,0.2
282503,100,0.39
372317,10,0.05
549975,10,0.05
416503,100,0.2
496664,100,0.49
150870,100,0.49
373760,400,1.72
670837,50,0.39
375723,50,0.39
617183,100,0.2
496351,100,0.39
159268,100,0.39
617185,100,0.3
464440,50,0.2
113155,100,0.3
198959,50,0.3
215916,100,0.1
288314,100,0.39
658904,100,0.3
338766,100,0.3
561216,400,1.72
553743,50,0.3
291457,50,0.2
511760,100,0.3
87718,50,0.39
337082,100,0.49
325273,50,0.2
664010,100,0.49
423488,100,0.49
389082,100,0.3
599466,30,0.05
262061,50,0.2
510928,50,0.2
673813,50,0.2
107086,10,0.05
277275,400,1.72
576280,100,0.3
248483,50,0.2
643318,100,0.49
532130,100,0.2
552732,100,0.39
428661,100,0.39
139701,50,0.39
152144,50,0.2
548941,5,0.03
315268,100,0.39
601548,50,0.59
453143,50,0.3
689599,50,0.15
126686,100,0.59
639500,100,0.1
412260,5,0.03
666935,50,0.15
107114,50,0.2
622198,50,0.2
358657,50,0.59
97300,50,0.3
615421,10,0.05
136338,100,0.39
194661,400,1.72
239537,50,0.2
666123,100,0.2
549584,100,0.59
317148,100,0.49
415542,100,0.2
397087,5,0.03
130090,50,0.2
545081,50,0.2
637209,100,0.49
568666,100,0.2
378033,50,0.39
444788,100,0.2
140053,100,0.3
363775,100,0.49
191169,100,0.3
499888,100,0.49
542845,100,0.49
281056,50,0.2
494903,100,0.49
297370,100,0.39
331233,100,0.59
96949,50,0.2
503317,100,0.49
612650,100,0.3
411697,100,0.49
250241,100,0.1
320940,100,0.39
277715,50,0.2
646846,100,0.3
325649,100,0.1
174374,100,0.49
453295,30,0.05
112789,100,0.25
479069,50,0.2
203256,100,0.49
183878,30,0.05
612965,100,0.3
164736,100,0.49
95388,100,1.96
89288,100,0.39
294694,50,0.2
425572,50,0.2
537114,10,0.05
528779,100,0.3
535107,100,0.77
206757,50,0.39
315887,100,0.39
228065,100,0.49
616843,100,0.39
205429,100,0.1
98876,100,0.59
162412,100,0.3
447961,50,0.49
445762,100,0.49
306967,30,0.05
586876,100,0.59
376945,50,0.2
425056,100,0.3
337232,100,0.2
375412,100,0.3
533182,100,0.39
458569,50,0.2
604734,100,0.39
165615,100,0.3
557830,100,0.59
137750,100,0.39
184144,50,0.2
188660,50,0.2
610232,50,0.2
189524,100,0.3
560540,100,0.39
683522,50,0.15
96878,50,0.3
508297,50,0.39
669170,100,0.49
617744,100,0.3
400524,50,0.2
190316,5,0.03
105244,100,0.3
315815,50,0.2
106315,50,0.2
317410,75,0.1
340384,100,0.49
673693,50,0.3
362473,50,0.2
269984,50,0.2
558048,100,0.3
571493,100,0.39
419018,100,0.2
681726,50,0.15
512316,100,0.3
198426,200,1.72
193487,50,0.2
613077,100,0.39
442302,50,0.2
606677,100,0.39
322232,100,0.49
534901,50,0.3
325295,100,0.39
158843,50,0.2
101009,50,0.39
352194,100,0.3
388853,5,0.03
97508,100,0.2
437581,50,0.3
608719,100,0.2
246166,100,0.3
635042,50,0.39
678096,30,0.05
531525,100,0.3
188236,50,0.2
619565,100,0.3
257550,100,0.39
319498,100,0.3
543190,100,0.3
154645,100,0.49
600174,200,0.59
682070,100,0.49
232114,100,0.3
299941,50,0.2
188155,50,0.59
123858,50,0.2
589110,50,0.2
176290,50,0.2
559909,100,0.49
389710,50,0.39
99607,100,0.3
99921,100,0.2
369543,50,0.2
437758,100,0.49
604417,5,0.03
549124,100,0.2
449731,50,0.2
361100,100,0.39
271029,50,0.2
582125,100,0.49
525015,50,0.2
220201,50,0.39
354373,100,0.39
374518,50,0.2
457811,50,0.2
106705,50,0.2
683044,50,0.2
369930,50,0.3
685379,100,0.39
372831,50,0.2
589578,50,0.2
508987,100,0.39
509540,50,0.39
570932,100,0.49
363277,30,0.05
110721,50,0.2
586747,100,0.39
294699,100,0.39
383867,50,0.2
275037,100,0.3
457660,100,0.3
402318,75,0.1
567806,10,0.05
592251,100,0.1
676451,50,0.2
538224,100,0.3
350440,100,0.2
222695,100,0.59
558781,50,0.39
355844,100,0.39
148549,50,0.2
162087,50,0.2
105863,100,0.39
379305,50,0.2
337912,50,0.2
685103,30,0.05
300879,50,0.2
433450,50,0.49
325442,50,0.2
87501,50,0.2
587450,100,0.3
186971,100,0.39
122185,50,0.2
513282,400,1.72
358117,100,0.59
161049,100,0.49
148285,100,0.3
417499,100,0.2
657488,100,0.39
358738,100,0.1
536406,100,0.39
192812,50,0.49
450289,100,0.49
464776,100,0.39
566404,30,0.05
107806,50,0.2
605269,100,0.39
670787,100,0.3
103793,400,1.72
349848,50,0.2
229950,50,0.39
550820,100,0.3
325847,100,0.39
192637,50,0.39
211701,50,0.39
415308,50,0.2
111824,50,0.2
155126,100,0.49
102247,50,0.39
183207,100,0.3
460974,200,0.59
97608,50,0.2
601762,100,0.3
441143,50,0.39
209223,100,0.3
356765,50,0.49
196708,100,0.79
111828,100,0.1
96043,400,1.72
616668,100,0.49
124380,100,0.3
264253,50,0.39
445389,100,0.2
526988,50,0.59
291609,100,0.3
546307,50,0.2
174247,400,1.72
464835,50,0.3
654470,30,0.05
683511,100,0.3
205807,50,0.59
437061,100,0.3
396425,50,0.3
385599,100,0.3
415661,100,0.2
633709,100,0.59
368153,5,0.03
310163,100,0.39
323546,50,0.2
372811,400,1.72
441261,50,0.2
674337,100,0.3
265777,100,0.3
185946,100,0.2
640755,5,0.03
657790,75,0.1
293520,100,0.39
382267,100,0.49
585702,100,0.49
631013,50,0.3
175183,100,0.3
690778,400,1.72
243083,50,0.2
684027,400,1.72
675149,50,0.15
582960,100,0.39
606978,50,0.2
281778,400,1.72
208875,100,0.25
461971,100,0.3
297911,100,0.3
433701,50,0.2
577006,100,0.49
543865,100,0.3
105187,50,0.59
226478,50,0.39
573021,100,0.3
381430,5,0.03
663450,100,0.3
309706,50,0.2
137498,75,0.1
334365,100,0.2
358075,50,0.2
512197,50,0.2
357297,100,0.2
383920,100,0.2
97996,50,0.2
497470,100,0.3
260107,100,0.3
452811,50,0.2
364531,5,0.03
617309,100,0.3
374092,30,0.05
476408,100,0.3
357708,100,0.2
102024,100,0.3
194389,100,0.1
436208,50,0.2
381634,50,0.2
137824,50,0.59
415140,100,0.49
544020,50,0.59
553857,100,0.49
155360,50,0.39
458754,50,0.59
674629,100,0.1
635129,100,0.49
417520,100,0.2
546314,100,0.39
232275,100,0.3
616036,100,0.2
302095,100,0.3
502544,100,0.3
597895,5,0.03
158710,100,0.49
469728,50,0.3
589579,100,0.3
530164,50,0.2
119063,50,0.3
276983,100,0.3
123335,50,0.39
593400,50,0.3
672611,50,0.59
417480,100,0.2
412566,100,0.39
581622,100,0.59
684696,100,0.3
535696,5,0.03
659214,100,0.3
507757,100,0.1
510494,100,0.59
211804,100,0.39
181683,100,0.49
604591,100,0.3
106259,50,0.2
530281,50,0.39
104464,50,0.2
485581,100,0.2
202731,100,0.3
337687,400,3.44
536493,100,0.49
350929,50,0.2
165334,100,0.49
545747,100,0.3
318259,100,0.3
117008,100,0.49
212521,100,0.3
113653,50,0.2
452924,50,0.2
455961,30,0.05
683018,100,0.1
678528,50,0.2
276582,50,0.39
691114,100,0.1
276326,400,1.72
437710,50,0.2
133860,100,0.49
363155,5,0.03
198510,50,0.2
508302,100,0.39
437816,100,0.49
301674,100,0.49
232604,100,0.49
658237,10,0.05
663456,100,0.3
576083,50,0.2
539737,50,0.49
549067,100,0.39
508187,50,0.2
538227,100,0.3
438368,50,0.39
223550,100,0.1
665125,50,0.2
405367,100,0.39
417851,100,0.2
378590,50,0.2
229510,50,0.2
323314,100,0.3
387610,100,0.3
456501,30,0.05
503074,100,0.39
382671,50,0.39
360496,50,0.39
532122,100,0.2
529790,100,0.59
419669,100,0.2
493711,50,0.59
259081,50,0.39
108243,50,0.2
357208,100,0.2
377146,5,0.03
367486,50,0.2
126108,100,0.3
108773,100,0.39
90369,100,0.3
441909,50,0.2
355975,100,0.49
620500,100,0.59
265710,50,0.2
376168,100,0.3
302420,50,0.2
470111,50,0.39
285413,100,0.59
673933,100,0.39
586543,100,0.39
257125,50,0.2
642223,100,0.39
317727,10,0.05
575508,100,0.39
202825,100,0.39
203413,50,0.2
617530,100,0.2
319471,100,0.3
427760,400,1.72
376908,10,0.05
309272,100,0.3
258862,100,0.3
279478,50,0.2
404531,75,0.1
476027,100,0.59
457558,10,0.05
551402,100,0.39
307955,100,0.3
354084,50,0.2
276742,50,0.39
541989,50,0.2
372942,100,0.49
666640,100,0.1
596502,100,0.3
238454,100,0.3
450948,50,0.88
154338,100,0.3
543724,30,0.05
271866,50,0.39
628213,100,0.3
265006,100,0.3
579143,100,0.59
450180,100,0.39
265779,100,0.3
151554,100,0.39
452013,400,1.72
137902,50,0.2
296888,100,0.49
609145,100,0.39
641701,50,0.39
439833,100,0.39
540382,50,0.2
416844,100,0.2
364211,50,0.2
406670,75,0.1
389915,30,0.05
455892,50,0.2
683474,10,0.05
388303,10,0.05
219982,50,0.39
258775,400,1.72
648801,100,0.1
563637,10,0.05
551797,50,0.2
388850,100,0.3
623171,100,0.3
229415,100,0.39
638743,100,0.59
494710,100,0.49
227330,75,0.1
361818,50,0.3
637321,100,0.49
110384,400,1.72
458089,50,0.2
206820,100,0.1
240099,100,0.39
559469,30,0.05
123027,100,0.3
677879,50,0.15
234584,100,0.3
356960,50,0.39
124344,100,0.39
347476,50,0.39
156629,50,0.2
369967,50,0.49
614408,100,0.39
273852,100,0.2
168791,50,0.2
357949,30,0.05
285536,50,0.2
485867,100,0.1
225986,100,0.39
514083,30,0.05
104072,100,0.49
618483,50,0.59
457864,50,0.3
645401,100,0.49
446029,50,0.39
621442,50,0.2
418580,100,0.2
204872,50,0.3
137361,100,0.3
361465,50,0.2
593025,100,0.49
606558,100,0.59
277253,100,0.3
546567,5,0.03
248325,100,0.3
263719,50,0.2
323883,100,0.49
101600,50,0.59
334067,100,0.3
577913,100,0.39
632397,50,0.3
318931,30,0.05
648776,100,0.3
578226,10,0.05
363840,50,0.39
446190,50,0.2
271111,50,0.39
447529,100,0.3
122024,50,0.39
462909,50,0.2
198596,50,0.2
446110,100,0.39
237864,50,0.2
451580,50,0.39
401371,50,0.2
341478,100,0.3
419765,100,0.49
113152,50,0.39
521346,100,0.3
230004,100,0.3
677255,100,0.1
214352,50,0.2
371141,50,0.2
173501,50,0.2
168837,100,0.3
445012,100,0.2
491658,100,0.3
372014,100,0.3
151565,100,0.39
410521,30,0.05
508453,100,0.3
611585,50,0.3
672254,50,0.2
102139,50,0.2
391281,50,0.2
99595,100,0.3
270916,100,0.2
627250,100,0.3
358181,100,0.49
590100,100,0.1
121381,50,0.59
114656,100,0.3
119104,50,0.2
646277,10,0.05
165344,100,0.49
445282,100,0.2
171928,50,0.3
377987,100,0.59
523571,100,0.3
158891,100,0.39
189929,100,0.49
502730,50,0.2
257842,50,0.39
181733,100,0.39
466565,5,0.03
430009,10,0.05
575364,50,0.39
619295,50,0.2
309664,100,0.3
197265,50,0.49
146095,50,0.49
476236,5,0.03
294779,50,0.2
282862,100,0.3
387460,100,0.3
286108,100,0.49
94916,50,0.2
653356,30,0.05
677353,5,0.03
553417,100,0.59
607817,100,0.59
515015,100,0.3
626522,100,0.69
543846,100,0.39
146052,100,0.49
164413,100,0.49
580341,100,0.2
200712,50,0.2
117342,50,0.39
690796,50,0.2
267025,400,1.72
244364,50,0.2
634440,100,0.49
310809,100,0.3
592065,100,0.2
509120,10,0.05
192256,50,0.2
359420,100,0.2
175671,50,0.32
680763,100,0.39
368840,100,0.3
154826,100,0.3
324306,100,0.2
103513,100,0.64
322614,100,0.3
340809,30,0.05
286287,50,0.39
622290,50,0.3
625637,50,0.49
551892,100,0.3
116115,50,0.2
548255,50,0.59
230043,100,0.49
119193,100,0.39
571392,100,0.49
424557,100,0.2
375990,100,0.39
224076,100,0.3
448912,100,0.59
360524,50,0.2
371649,50,0.3
273555,100,0.2
536788,100,0.3
526838,100,0.3
203777,50,0.39
474031,50,0.2
395575,5,0.03
365275,100,0.2
667236,50,0.15
601029,400,1.72
186066,400,1.72
296257,100,0.49
395310,50,0.39
335620,100,0.49
419950,100,0.2
116056,50,0.39
133948,50,0.2
496642,100,0.59
502670,100,0.3
205218,50,0.3
450750,100,0.39
366672,50,0.3
306936,5,0.03
416480,100,0.2
260843,100,0.39
632745,50,0.2
629140,50,0.39
96228,100,0.49
215153,50,0.2
542900,30,0.05
158762,100,0.2
622330,100,0.49
581775,100,0.3
667059,100,0.3
368431,50,0.3
378179,100,0.49
314604,50,0.39
98754,50,0.49
434763,100,0.2
177358,100,0.49
297959,50,0.59
277457,100,0.3
204041,100,0.49
677021,50,0.2
247364,100,0.3
363500,100,0.96
563362,100,0.3
660186,10,0.05
185918,100,0.2
511493,50,0.2
583020,100,0.3
558909,50,0.2
688671,100,0.3
285633,50,0.2
198448,100,0.39
310815,100,0.49
135289,100,0.49
265143,100,0.39
150704,100,0.3
496362,100,0.3
637556,100,0.64
260110,50,0.2
164262,50,0.39
542099,100,0.49
526965,50,0.2
582814,100,0.59
626071,50,0.3
449409,100,0.49
598537,100,0.3
231812,100,0.1
110305,50,0.59
578849,100,0.39
625913,50,0.2
289808,100,0.3
360671,100,0.3
278344,50,0.2
213369,100,0.49
487729,50,0.2
667865,100,0.39
369978,100,0.54
150897,100,0.39
207017,50,0.3
173470,50,0.2
626086,50,0.39
146790,100,0.39
463011,50,0.59
407387,75,0.1
101850,50,0.39
253036,50,0.3
566581,50,0.3
442403,100,0.3
595805,100,0.3
443315,100,0.39
418646,50,0.39
432168,100,0.49
502204,100,0.39
441886,50,0.2
677712,100,0.39
125124,50,0.3
645786,100,0.39
623088,100,0.49
372380,100,0.3
189592,50,0.3
664331,100,0.39
357192,50,0.2
401658,5,0.03
119525,100,0.3
280490,50,0.39
162154,100,0.49
334398,50,0.2
587146,5,0.03
300104,100,0.3
275228,100,0.39
376205,100,0.39
599333,100,0.49
488085,100,0.3
639141,100,0.3
87209,50,0.2
610255,5,0.03
430436,100,0.3
538376,50,0.2
443508,50,0.2
223019,50,0.59
109051,50,0.2
173613,50,0.2
489420,50,0.39
596077,400,3.44
501941,50,0.2
677767,50,0.15
236610,100,0.1
616707,100,0.3
404615,50,0.2
122215,100,0.39
592424,30,0.05
236929,100,0.39
677301,100,0.1
616799,100,0.39
475198,50,0.2
335580,30,0.05
609978,100,0.2
377307,100,0.49
625619,100,0.3
388872,50,0.3
244657,100,0.1
402309,50,0.2
208043,100,0.39
562744,100,0.39
87685,50,0.3
520985,100,0.3
235185,100,0.3
155707,100,0.3
530282,50,0.2
395543,100,0.3
668598,50,0.2
357151,50,0.39
671395,75,0.1
368837,50,0.59
548109,50,0.2
234871,100,0.3
592974,100,0.3
286407,50,0.2
330033,400,1.72
263539,50,0.2
610541,5,0.03
258085,50,0.2
681653,100,0.39
583675,100,0.39
437380,50,0.2
105033,50,0.59
455506,100,0.3
228912,50,0.39
622442,50,0.2
438637,30,0.05
513177,100,0.54
331306,100,0.1
359562,100,0.2
361487,50,0.3
325379,100,0.49
376246,100,0.3
310042,50,0.39
427493,400,1.72
233306,100,0.3
189088,50,0.69
105414,50,0.2
101473,50,0.2
416812,100,0.2
653546,50,0.2
91888,100,0.3
184420,50,0.3
440254,50,0.2
552033,10,0.05
389797,50,0.39
278361,50,0.2
508237,100,0.49
359658,100,0.2
646049,50,0.39
205329,100,0.39
145711,50,0.3
135909,50,0.2
666021,100,0.3
628652,50,0.39
402226,100,0.3
632490,50,0.2
240442,50,0.39
685768,100,0.39
111693,100,0.3
86940,30,0.05
675363,50,0.59
306452,100,0.3
128334,100,0.3
387786,50,0.39
311712,200,0.59
400386,50,0.39
530129,100,0.2
118151,100,0.3
498177,100,0.3
204252,50,0.2
626620,100,0.3
246378,100,0.3
615903,50,0.2
662598,100,0.49
657031,100,0.49
162230,100,0.49
325460,100,0.39
223715,100,0.1
385126,50,0.2
642818,100,0.59
559864,50,0.39
548117,100,0.39
676607,50,0.15
430302,50,0.39
579533,75,0.1
678117,50,0.3
672245,100,0.3
686049,100,0.2
265537,50,0.2
236101,100,0.3
261731,50,0.2
508729,100,0.39
473509,100,0.49
345837,30,0.05
628677,50,0.3
223332,50,0.2
86872,50,0.2
682166,50,0.15
236754,100,0.2
303673,50,0.59
363223,100,0.3
348077,100,0.49
234258,10,0.05
96126,100,0.3
252111,100,0.59
87346,100,0.59
675827,50,0.15
579701,50,0.2
447534,50,0.59
512701,50,0.39
124224,100,0.3
196064,100,0.3
434194,50,0.2
98105,50,0.2
425086,50,0.2
358760,100,0.2
160666,100,0.3
365200,50,0.39
524084,100,0.49
570206,50,0.39
446811,100,0.39
122684,50,0.39
668392,50,0.59
426830,30,0.05
374954,50,0.2
688994,100,0.49
203341,100,0.35
576625,50,0.2
675037,50,0.49
99412,100,0.2
409445,10,0.05
459128,5,0.03
382996,50,0.2
518641,50,0.2
200641,100,0.59
689413,50,0.3
628802,50,0.2
453650,10,0.05
186655,100,0.2
347216,50,0.2
127642,100,0.49
556774,100,0.39
277201,50,0.3
434983,50,0.2
253797,100,0.49
589764,50,0.2
226576,100,0.2
469561,50,0.39
597002,50,0.39
243378,100,0.3
541119,400,1.72
194273,50,0.39
273853,50,0.2
376240,100,0.49
408276,10,0.05
235987,50,0.2
668744,30,0.05
238128,100,0.39
192087,100,0.39
577100,50,0.2
668059,100,0.39
535037,100,0.59
109816,100,0.3
246753,100,0.59
357388,50,0.39
558140,100,0.39
605041,50,0.39
591779,100,0.3
351673,50,0.3
450604,50,0.3
324139,100,0.3
370417,100,0.3
530588,100,0.3
677407,100,0.3
159053,50,0.2
168015,100,0.49
169580,50,0.2
143411,50,0.3
97330,30,0.05
115679,50,0.2
156971,100,0.49
634521,50,0.2
681799,50,0.2
103740,50,0.59
473767,100,0.39
247517,100,0.59
630100,50,0.3
273891,100,0.3
260625,50,0.14
165948,100,0.39
481269,50,0.2
635482,100,0.39
682935,30,0.05
170860,50,0.2
128903,100,0.49
493665,50,0.39
177384,100,0.3
378806,50,0.3
395216,100,0.1
115010,100,0.49
128143,100,0.49
591510,100,0.59
292539,100,0.3
170728,100,0.49
495878,50,0.2
495725,100,0.1
519766,50,0.2
284796,50,0.2
91650,100,0.39
183857,100,0.3
153019,50,0.2
608090,100,0.3
298325,100,0.49
506908,50,0.2
270008,100,0.39
202032,200,0.59
555716,50,0.2
184186,50,0.2
